ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
1,0.0305242021059,0.00571124924966,0.0403652371312,0.163096035669,0.760303275844
2,0.868927987763,0.000509225987904,0.00608321877862,0.102648029694,0.021831537777
3,0.386108651535,0.00594410898186,0.0299961034676,0.108306681592,0.469644454424
4,0.212330319822,0.00742314533446,0.0626597973145,0.110567035258,0.60701970227
5,0.462895073153,0.0011475835751,0.0159925553504,0.43872855494,0.0812362329806
6,0.164104321207,0.0017422930824,0.028229483912,0.566060058254,0.239863843544
7,0.0632950848905,0.060185805296,0.806157405558,0.0339353391911,0.0364263650644
8,0.772313845282,0.019753096806,0.0458176737769,0.0221167323704,0.139998651764
9,0.858108757305,0.000835245250501,0.00441300645048,0.0592851387528,0.0773578522414
10,0.536912930515,0.0014297560504,0.0451438202374,0.341547712692,0.0749657805058
11,0.806563809893,0.000794597802448,0.00735888267828,0.0909597879515,0.0943229216746
12,0.0278207052854,0.00303338470325,0.38407595695,0.192951338085,0.392118614977
13,0.679075154038,0.00128682360618,0.0230946616809,0.102689060025,0.193854300649
14,0.469185736116,0.00111723218019,0.0124570128701,0.452576603776,0.0646634150582
15,0.716180956212,0.000646127054947,0.00514499876519,0.232059727207,0.0459681907605
16,0.812023644006,0.000808950986466,0.00848886369141,0.100139625633,0.0785389156835
17,0.324932541081,0.00168114367283,0.0647482542228,0.498827280956,0.109810780068
18,0.439854133558,0.000672119514361,0.00767845876927,0.480986539327,0.0708087488305
19,0.194028786312,0.003751960258,0.0619197163749,0.160832490418,0.579467046637
20,0.0350221832016,0.00529724684722,0.322088525984,0.0691118005866,0.568480243381
21,0.290598739908,0.00155233492486,0.022978757464,0.145319495162,0.539550672541
22,0.0053416165782,0.00147025009343,0.0459916540676,0.00675304864912,0.940443430612
23,0.550219699722,0.00110709596394,0.015207177502,0.139569602621,0.293896424191
24,0.00813224927561,0.00278939850801,0.0119381048908,0.00308511188652,0.974055135439
25,0.740228438111,0.000733447574667,0.00688091153538,0.105550275728,0.146606927051
26,0.31297618309,0.00441568115939,0.0410558656255,0.0765023485135,0.565049921612
27,0.924274529324,0.000673285642153,0.00414027857038,0.00764157568656,0.0632703307764
28,0.307513438105,0.0400472287058,0.21845753118,0.0593019736132,0.374679828396
29,0.316550060036,0.00139548982569,0.0450706352768,0.475812357689,0.161171457172
30,0.345454967902,0.00126358412144,0.0352165815677,0.449026629572,0.169038236836
31,0.268082415474,0.00129298554122,0.0377231991233,0.410985425745,0.281915974117
32,0.876564095962,0.0010174116848,0.00251095995907,0.0372908113073,0.0826167210867
33,0.130118498099,0.00172368974295,0.0681068517899,0.097141817433,0.702909142935
34,0.962327247191,0.00116540131281,0.00539351361051,0.00886203249483,0.0222518053906
35,0.316986839693,0.0319495234922,0.0436897809699,0.0145392415772,0.592834614267
36,0.37636026123,0.00285208796149,0.0290148919081,0.28667261062,0.30510014828
37,0.012902198291,0.00121065144012,0.00820990542511,0.00604943453016,0.971627810314
38,0.923680027362,0.000622835086097,0.00201860986723,0.0302794276203,0.0433991000641
39,0.372106329128,0.00076089260057,0.0200992914655,0.492563345235,0.11447014157
40,0.375065240367,0.00174982904482,0.022096405762,0.191422563934,0.409665960892
41,0.0709621625797,0.00340262958345,0.0178972127504,0.266896383177,0.64084161191
42,0.00435531856416,0.00663922901358,0.0205313581827,0.00287121378496,0.965602880455
43,0.667759919424,0.00280984348789,0.0162999351857,0.0697228560336,0.243407445869
44,0.00683262298594,0.0248938987902,0.033869738666,0.00421193549771,0.93019180406
45,0.174728400485,0.0073734983656,0.0841222812547,0.171416889032,0.562358930862
46,0.37354370009,0.0011204082783,0.0390065385242,0.209792676838,0.376536676269
47,0.258160648678,0.00346708869585,0.0626561258416,0.179674259451,0.496041877334
48,0.507768161379,0.00138940210061,0.0387877827485,0.318732107044,0.133322546728
49,0.303426561898,0.00127776620036,0.02438134561,0.357528417062,0.31338590923
50,0.032634904432,0.0028438318166,0.0282552376439,0.0571510839594,0.879114942148
51,0.124616982914,0.028450749163,0.113326842055,0.0145393997678,0.7190660261
52,0.265023705458,0.00164152936706,0.025472963067,0.552199238211,0.155662563897
53,0.945974416604,0.00129501128473,0.00579941260543,0.00851724489833,0.0384139146075
54,0.0693334523839,0.025363202432,0.0901656280746,0.0118290989041,0.803308618205
55,0.778112425569,0.00147032704782,0.0329882649856,0.119445805161,0.0679831772363
56,0.4274260901,0.00463222516862,0.133125674751,0.189525288201,0.245290721779
57,0.642656960999,0.00139278413228,0.00691795657746,0.26226342221,0.0867688760809
58,0.00749540839712,0.0126866656648,0.0255829231453,0.00722833910548,0.947006663687
59,0.0010950633281,0.00144992730642,0.00431284748658,0.00130347257753,0.991838689301
60,0.694453442237,0.000797758857966,0.00476531303256,0.0232229838837,0.276760501988
61,0.69495679298,0.000666776109641,0.0194689393238,0.223179707529,0.0617277840574
62,0.147754906868,0.000643234344832,0.130636899474,0.460361293265,0.260603666048
63,0.284959573616,0.00273434279777,0.0530622840547,0.17930102612,0.479942773411
64,0.00602373615452,0.0111170277367,0.0390374854223,0.00380332779145,0.940018422895
65,0.00797968806167,0.00327783390056,0.00911044330148,0.000933445117587,0.978698589619
66,0.815698295816,0.000733714340966,0.00490657082923,0.12439595334,0.0542654656744
67,0.950909816502,0.000989071222871,0.00369772832578,0.0130973229928,0.0313060609569
68,0.0621414371472,0.00682175268228,0.29367729331,0.27181575278,0.36554376408
69,0.391190556507,0.00157294060198,0.033444461349,0.432698935385,0.141093106157
70,0.00228919183809,0.00214561962044,0.00687201992025,0.00189036863064,0.986802799991
71,0.0297439511553,0.00555852963426,0.0255586316347,0.0394575069654,0.89968138061
72,0.953148009699,0.000476239360203,0.00168294005922,0.0186895776386,0.0260032332434
73,0.00995736670111,0.0289775615159,0.107136381816,0.00956401268878,0.844364677278
74,0.277337079654,0.00187832316188,0.0265226819621,0.237952030536,0.456309884686
75,0.0117297941403,0.00363810198237,0.0139710473442,0.00413222160409,0.966528834929
76,0.325065850327,0.0681601195911,0.0744835786446,0.0368421910951,0.495448260342
77,0.871847564215,0.000759116356882,0.00397021206652,0.00816798978451,0.115255117578
78,0.0110537913924,0.000653117479336,0.0109664541126,0.00501176703275,0.972314869983
79,0.406754511518,0.00111626437004,0.0371051443297,0.226859930386,0.328164149397
80,0.874969592586,0.00364848123708,0.0221424662936,0.0135901266238,0.0856493332591
81,0.00518262683371,0.00323490411774,0.0156913844684,0.00308377054508,0.972807314035
82,0.00652278207803,0.00157880666958,0.0189982710712,0.0046198810397,0.968280259141
83,0.69989043945,0.00164686310779,0.0100743217608,0.230676845112,0.0577115305692
84,0.0160439913223,0.0469496717906,0.0455945473819,0.00653987803173,0.884871911473
85,0.468364857017,0.000928168246646,0.0483580304685,0.380348346924,0.102000597343
86,0.175110602028,0.0101209859947,0.0630703014029,0.00999253882086,0.741705571753
87,0.0367380199815,0.00412834265087,0.35094132986,0.390066963231,0.218125344276
88,0.38021943908,0.00118748412166,0.0514847733543,0.283613322078,0.283494981366
89,0.0186323539119,0.00353845839616,0.134313786126,0.023078516849,0.820436884717
90,0.85615101389,0.00119498323413,0.00791700360368,0.0149566598452,0.119780339427
91,0.0017539039347,0.0035251087175,0.0243434338239,0.00255068853789,0.967826864986
92,0.00108199933967,0.00111414605553,0.0139372848914,0.00124770000473,0.982618869709
93,0.824558972158,0.00115455868649,0.00824514946156,0.0090072277053,0.157034091988
94,0.424136766601,0.000948634490167,0.0286581208856,0.316811207606,0.229445270417
95,0.0243063392567,0.00102295704289,0.00438638497728,0.00410760551595,0.966176713207
96,0.853156576707,0.000441910960417,0.0118974665319,0.102231308822,0.0322727369787
97,0.487453248529,0.000968538830375,0.0193489404051,0.314416967619,0.177812304616
98,0.00901107573338,0.00485680369305,0.0155259318005,0.00364425550823,0.966961933265
99,0.210292017695,0.0106565118964,0.0579612904061,0.0127781254748,0.708312054527
100,0.311909852393,0.00106064099721,0.0292126333322,0.351871690688,0.30594518259
101,0.633305167646,0.00122856418042,0.0174958519673,0.0140589408742,0.333911475332
102,0.757462401402,0.000928821714468,0.00711040282679,0.0546710606043,0.179827313453
103,0.411150406983,0.000659615890611,0.0151951223251,0.295761251686,0.277233603115
104,0.282021639052,0.00107655203638,0.0352043818698,0.204888219158,0.476809207884
105,0.273911054434,0.0029585142332,0.0332479452007,0.0931961809247,0.596686305207
106,0.540695792468,0.00138252641565,0.0171494970565,0.192718058177,0.248054125883
107,0.516246102045,0.000790725338353,0.0337024062366,0.405153730013,0.044107036367
108,0.0708675574124,0.00535382724015,0.0636485508547,0.51145092416,0.348679140333
109,0.946431413521,0.00123309376841,0.00873174587059,0.0121483326759,0.0314554141637
110,0.362123668709,0.00224450001424,0.050772067585,0.227957280812,0.356902482879
111,0.483044187616,0.00124176736067,0.0138883463438,0.380021171228,0.121804527452
112,0.540259281162,0.00176412203524,0.0371697254329,0.263347862906,0.157459008463
113,0.210684373835,0.00253882796441,0.0184820025587,0.555469412873,0.212825382769
114,0.225861638803,0.00116099090192,0.0321171766282,0.482051174516,0.25880901915
115,0.00203067100025,0.00147529278693,0.00556580713961,0.00114981771486,0.989778411358
116,0.711047194879,0.00101284882893,0.00588550565093,0.11121067896,0.170843771681
117,0.794835487744,0.000853029134536,0.00437914867536,0.143384233992,0.0565481004543
118,0.0264311484108,0.00296010029632,0.232463990374,0.372509041476,0.365635719442
119,0.0537417672491,0.00197283379715,0.0228827260175,0.768339380473,0.153063292464
120,0.467511463037,0.00472342707537,0.0623642090367,0.241678553259,0.223722347591
121,0.817948196343,0.0011319275728,0.00776009431752,0.0104630719472,0.162696709819
122,0.85823594583,0.00163702595503,0.01315067296,0.0108884527468,0.116087902508
123,0.943112711144,0.00134228186139,0.0063216127463,0.010499134967,0.0387242592813
124,0.00886256601303,0.00774345056091,0.0270451231088,0.00673061134703,0.94961824897
125,0.0167911508464,0.0100022231292,0.0528115195806,0.0666239880104,0.853771118433
126,0.891176350352,0.00108567739011,0.0066320841239,0.0368211884083,0.0642846997255
127,0.021940513162,0.00104599461519,0.0145391672877,0.00752636063588,0.954947964299
128,0.740030201683,0.00714070345882,0.0162665075361,0.0608781426352,0.175684444687
129,0.95856440576,0.000716975820143,0.00593028314622,0.00948128781263,0.0253070474609
130,0.94462404451,0.00106573833861,0.00946658317206,0.0107022344535,0.0341413995261
131,0.417089369388,0.00150096817174,0.0223627244278,0.458514256003,0.100532682009
132,0.9666904178,0.000948942910417,0.00405164131912,0.00845464645431,0.0198543515158
133,0.708843773725,0.0018957325907,0.0114024391038,0.0122307665821,0.265627287998
134,0.275369942229,0.00232135778399,0.0111161015896,0.414725734213,0.296466864184
135,0.636920011369,0.00181797488204,0.0480515836328,0.119994482733,0.193215947383
136,0.417594387794,0.000803082221581,0.0148734628037,0.50033889844,0.0663901687413
137,0.380510865578,0.00341975605867,0.0863934972317,0.190184803992,0.339491077139
138,0.010432179697,0.00222970646576,0.0319508936858,0.00847127613895,0.946915944013
139,0.466919309589,0.00108899082197,0.0138794856475,0.372144507434,0.145967706508
140,0.186600815694,0.00146975930604,0.00947857272241,0.0710644212095,0.731386431068
141,0.675315559145,0.00120207746504,0.00734639069409,0.127179151925,0.188956820771
142,0.0782795219976,0.0130383683773,0.10635860784,0.00961298439003,0.792710517395
143,0.344866632973,0.00138197554576,0.0245808331038,0.340602072625,0.288568485753
144,0.20744590846,0.000985068499926,0.0699210125459,0.528890298671,0.192757711823
145,0.338077767912,0.00243438427655,0.110986045063,0.35478316166,0.193718641088
146,0.262214581518,0.00114307453709,0.0631471950858,0.462927892664,0.210567256195
147,0.266788897677,0.026646942115,0.507077195026,0.0589273894799,0.140559575702
148,0.234314601151,0.000726662915165,0.0347567399599,0.676733438033,0.0534685579412
149,0.00167169644847,0.00134306910843,0.00729938662338,0.00122073989646,0.988465107923
150,0.0302405631536,0.012836722064,0.164156169497,0.00826732248122,0.784499222804
151,0.229466234428,0.00334391541585,0.0619137587601,0.14479442153,0.560481669866
152,0.0287632994162,0.00538126562828,0.291950941254,0.0322844448582,0.641620048843
